id,username,content,rating,date,country,time_using_app
304570,OCO Glasses,"We've been using the Shopify POS for over a year now and overall it's been a great move for us to consolidate and run the website and POS on same platform. The new update looks great and has much-improved returns and exchanges which was our only gripe previously, so now it's even easier to use! Overall we're delighted with the POS and the new update just made it even better!",5,"September 5, 2018",United Kingdom,10 months using the app
27637,Just One Africa,"We are a nonprofit that sells beautiful jewelry at special events and this app has helped us to streamline that process, monitor sales and provide a seamless transaction for the customer. They love it and it is so easy to use.",5,"July 28, 2015",United States,10 months using the app
691639,Coffin Skate Shop,"The old app was so much better, as a store we find it extremely disappointing that Shopify opted to take away the basic retail features from their free app and turn it into an extremely expensive add on. We are now unable to process basic return/exchange transactions in-store without paying for POS Pro which is more than our Shopify plan costs!! Why are we forced to double our plans for basic POS features .. in the middle of the pandemic no less when brick and mortar retailers are struggling the most. As well, there is no middle ground POS plan like the rest of the shopify plans, POS Lite offers next to nothing and leaves us without much choice. I wouldn't recommend anyone signs up for shopify if they want any sort of POS functions. Fix it!",1,"January 28, 2021",Canada,Over 3 years using the app
806137,UT Chelated Solution 螯合鉑金液,It's great and good to use. checkout system fast. easy to manage online orders and pos orders seperately.,5,"October 28, 2021",Hong Kong SAR,10 months using the app
931845,LECCE ,"i am using the app , i like it but it needs more improvement like applying multiple discount at once or at least combine discount with other apps . also needs a note app for employee duties .also need tracking each employee sales for collection",1,"August 13, 2022",United States,Over 3 years using the app
563403,Lemmons Store,"We have used the classic version for several years, it's OK because it was included in the package we use, but does lack features you consider fairly standard in POS, such as better customer account tracking, recalculating transactions after returns, exchanges. The new version promises a lot of things that are of no real benefit to physical retail, doesn't address any of the missing functionality, is VERY VERY glitchy, and is now going to cost more. Simple tasks such as scanning products into the sale are now operations that take 3,4 or 5 different procedures!! The main reason for continuing with it is the syncing of inventory between multiple sales channels and 1 set of stock, but have even had a glitch with the POS finding a product that was in the system! Also the ability to print Tax Invoices in Australia is important for some customers, we have found an app to easily do this, but to our dismay (and the developers) it isn't working completely as it should with the POS, even though it is meant to!",1,"May 29, 2020",Australia,Over 3 years using the app
33774,Ethical Trading Company,We use this all the time.  We run two different setups most weekends and this is a life saver.  We run this on iPad mini's that are dedicated to being the POS system.  It's so easy to use all of my volunteers pick it up quickly.  We do a lot of shows in a lot of different places and I like that it works out the correct sales tax based on your location.   Works likes a charm.  Thanks!!,5,"November 28, 2015",United States,9 months using the app
867751,Nartemis,"I love this app, it helps me add fisical sales faster thand on the shopify page itself, it's great to use when i have some Market events.",5,"March 22, 2022",Dominican Republic,9 months using the app
682737,Edit Laser,I was built a shopify store and I selected pro after the free trial but I didnt use it as i dont need it. I tried to cancel and I keep getting charged $89 usd per month. i cant seem to cancel . The help centres and pages make it extremely hard to cancel. Not happy,1,"January 10, 2021",Australia,About 3 years using the app
651461,Go Dive Tasmania,"Could not be less happy with the new Shopify POS Pro. Paying an additional $89 a month for features that have been available to us for years is ridiculous. The dark theme is terrible with no option to change the colour, products load slowly and in line rather than in a grid, again slower to find what you're after, we preferred icons for payments methods as it was quicker and easier rather than reading down a list, taking partial payments is not intuitive, rather than a simple button on your first payment method. Not worth the money at all. We will be seeking a new POS from another supplier shortly.",1,"November 2, 2020",Australia,About 3 years using the app
673834,RepRap Warehouse,I do not thing that the Pro version should be such a significant upcharge. The functionality is fine but there are already attempts to upgrade my recurring charges all the time and this would DOUBLE my monthly costs. I would also be much more likely to use the Shopify tap and chip etc. if they were more competitive i.e. NOT just the same as Visa and Mastercard through other terminal providers. Shopify is already deep enough in my pockets - if they offered a really good deal (say 1%) on Credit Card fees it would be a no-brainier. Who DEOSN'T like one stop and integration?,4,"December 16, 2020",Canada,Over 5 years using the app
